identifier,entityName,attributeName,attributeLabel,attributeDefinition,attributeUnit,viewURL,query_datetime_utc,assigned_valueURI,prefName,ontoName,package_type,child_rm,parent_rm,parent_metadata_pid,status,isPublic
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2009,NA,Snow water equivalent in millimeters in year 2009,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2010,NA,Snow water equivalent in millimeters in year 2010,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2011,NA,Snow water equivalent in millimeters in year 2011,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2012,NA,Snow water equivalent in millimeters in year 2012,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_ablation_data_Imnavait.1985-2013.txt,2013,NA,Snow water equivalent in millimeters in year 2013,millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_watershed_average_Imnavait_1985_2017.txt,April SWE(mm),NA,"Snow water equivalent, in millimeters",millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A29G5GD77,SWE_watershed_average_Imnavait_1985_2017.txt,Seasonal maximum SWE(mm),NA,"Seasonal maximum of snow water equivalent, in millimeters",millimeter,https://search.dataone.org/view/doi:10.18739/A29G5GD77,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001747,snow water equivalent,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOW,NA,SNOW WATER EQUIVALENT,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A24F1MK1T,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,snwe,NA,Snow Water Equivalent,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A24F1MK1T,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOW,NA,SNOW WATER EQUIVALENT,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2CZ3259S,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,snwe,NA,Snow Water Equivalent,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A2CZ3259S,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOW,NA,SNOW WATER EQUIVALENT,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2R785Q1D,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,snwe,NA,Snow Water Equivalent,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A2R785Q1D,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOW,NA,SNOW WATER EQUIVALENT,kilogramPerMeterSquared,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00000059,Snow Water Equivalent MOV,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOALB,NA,ANNUAL MAX SNOW ALBEDO IN FRACTION,dimensionless,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBSI,NA,SEA ICE ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBEDO,NA,ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBBCK,NA,BACKGROUND ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOALB,NA,ANNUAL MAX SNOW ALBEDO IN FRACTION,dimensionless,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBSI,NA,SEA ICE ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBEDO,NA,ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBBCK,NA,BACKGROUND ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOALB,NA,ANNUAL MAX SNOW ALBEDO IN FRACTION,dimensionless,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBSI,NA,SEA ICE ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBEDO,NA,ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBBCK,NA,BACKGROUND ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SNOALB,NA,ANNUAL MAX SNOW ALBEDO IN FRACTION,dimensionless,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBSI,NA,SEA ICE ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBEDO,NA,ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,ALBBCK,NA,BACKGROUND ALBEDO,dimensionless,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001694,albedo,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Unmanipulated Moisture (cm3 cm-3),NA,Soil moisture in unmanipulated plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Unmanipulated Moisure (SE),NA,Standard error of soil moisture in unmanipulated plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Unburned Moisture (cm3 cm-3),NA,Soil moisture in unburned plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Unburned Moisture (SE),NA,Standard error of soil moisture in unburned plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Low Severity Moisture (cm3 cm-3),NA,Soil moisture in low severity plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Low Severity Moisture (SE),NA,Standard error of soil moisture in low severity plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Moderate Severity Moisture (cm3 cm-3),NA,Soil moisture in moderate severity plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,Moderate Severity Moisture (SE),NA,Standard error of soil moisture in moderate severity plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,High Severity Moisture (cm3 cm-3),NA,Soil moisture in high severity plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A23F4KM7K,Alexander_Exp Burn Soil Mois 2012_2017.csv,High Severity Moisture (SE),NA,Standard error of soil moisture in high severity plot,cubicCentimetersPerCubicCentimeter,https://search.dataone.org/view/doi:10.18739/A23F4KM7K,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMOIS,NA,SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMCREL,NA,RELATIVE SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMOIS,NA,SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMCREL,NA,RELATIVE SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMOIS,NA,SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMCREL,NA,RELATIVE SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMOIS,NA,SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,SMCREL,NA,RELATIVE SOIL MOISTURE,dimensionless,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00002804,soil moisture - ratio,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINC,NA,ACCUMULATED TOTAL CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINSH,NA,ACCUMULATED SHALLOW CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A20P0WR72,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINNC,NA,ACCUMULATED TOTAL GRID SCALE PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A20P0WR72,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A24F1MK1T,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,pr,NA,Accumulated Total Grid Scale Precipitation,millimeter,https://search.dataone.org/view/doi:10.18739/A24F1MK1T,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A24F1MK1T,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,prc,NA,Accumulated Total Cumulus Precipitation,millimeter,https://search.dataone.org/view/doi:10.18739/A24F1MK1T,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINC,NA,ACCUMULATED TOTAL CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINSH,NA,ACCUMULATED SHALLOW CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2862BC5Z,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINNC,NA,ACCUMULATED TOTAL GRID SCALE PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2862BC5Z,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2CZ3259S,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,pr,NA,Accumulated Total Grid Scale Precipitation,millimeter,https://search.dataone.org/view/doi:10.18739/A2CZ3259S,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2CZ3259S,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,prc,NA,Accumulated Total Cumulus Precipitation,millimeter,https://search.dataone.org/view/doi:10.18739/A2CZ3259S,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINC,NA,ACCUMULATED TOTAL CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINSH,NA,ACCUMULATED SHALLOW CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2MG7FW84,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINNC,NA,ACCUMULATED TOTAL GRID SCALE PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2MG7FW84,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2R785Q1D,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,pr,NA,Accumulated Total Grid Scale Precipitation,millimeter,https://search.dataone.org/view/doi:10.18739/A2R785Q1D,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2R785Q1D,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,prc,NA,Accumulated Total Cumulus Precipitation,millimeter,https://search.dataone.org/view/doi:10.18739/A2R785Q1D,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINC,NA,ACCUMULATED TOTAL CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINSH,NA,ACCUMULATED SHALLOW CUMULUS PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
doi:10.18739/A2VX0642G,wrfout_d01_YYYY-MM-DD_HH:00:00.nc,RAINNC,NA,ACCUMULATED TOTAL GRID SCALE PRECIPITATION,millimeter,https://search.dataone.org/view/doi:10.18739/A2VX0642G,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001223,Precipitation Height,The Ecosystem Ontology,WEIRD,NA,NA,NA,dp was never annotated,TRUE
