identifier,entityName,attributeName,attributeLabel,attributeDefinition,attributeUnit,viewURL,query_datetime_utc,assigned_valueURI,prefName,ontoName,package_type,child_rm,parent_rm,parent_metadata_pid
doi:10.18739/A2F18SF3C,cast29.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2F18SF3C,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2F18SF3C,cast30.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2F18SF3C,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2F18SF3C,cast31.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2F18SF3C,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,024.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,025.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,026.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,027.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,028.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,029.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,030.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2G15TB3M,031.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2G15TB3M,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,016.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,017.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,018.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,019.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,020.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,021.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,022.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,023.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2KS6J47F,024.dcc,Sal(2),NA,calibrated secondary salinity,practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2KS6J47F,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0018_SCS(3)_1.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0018_SCS(3)_1.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209_SWL-0019_SCS(3)_2.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209_SWL-0019_SCS(3)_2.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209_SWL-0020_SCS(3)_3.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209_SWL-0020_SCS(3)_3.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0021_SCS(3)_4.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0021_SCS(3)_4.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0022_SCS(3)_5.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0022_SCS(3)_5.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0023_SCS(3)_6.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0023_SCS(3)_6.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0024_SCS(3)_7.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0024_SCS(3)_7.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0025_SCS(3)_8.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2HT2GB7H,201209-SWL-0025_SCS(3)_8.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2HT2GB7H,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.ros,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05301.ros,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.ros,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05401.ros,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.ros,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05501.ros,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.ros,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05601.ros,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.ros,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05701.ros,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.ros,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05801.ros,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901avg.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901avg.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901.btl,Sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901.cnv,sal00,NA,"salinity, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
doi:10.18739/A2JM23G13,05901.cnv,sal11,NA,"salinity 2, the concentration of dissolved salts in water",practicalSalinityUnits,https://search.dataone.org/view/doi:10.18739/A2JM23G13,2020-11-13T12:49:47Z,http://purl.dataone.org/odo/ECSO_00001164,Water Salinity,The Ecosystem Ontology,MULTINESTING,NA,NA,NA
