identifier,entityName,attributeName,attributeLabel,attributeDefinition,attributeUnit,propertyURI,valueURI,viewURL,query_datetime_utc,status,assigned_valueURI
doi:10.18739/A23B5W786,Station_table_DBO3.csv,Latitude,NA,latitude,dimensionless,NA,NA,https://search.dataone.org/view/doi:10.18739/A23B5W786,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23B5W786,DBO_Station_Coordinates.csv,Latitude,NA,latitude,dimensionless,NA,NA,https://search.dataone.org/view/doi:10.18739/A23B5W786,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23B5W82R,D2013_2016.csv,Latitude,NA,Latitude (N),degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23B5W82R,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23J91,77Roll4.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23J91,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23J39198,smtmwrlosX1.a1.20150101.000001.cdf,lat,NA,North Latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23J39198,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23J3912W,CTD_casts_coordinates.csv,Lat,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23J3912W,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23F4KN90,smtceilX1_b1_20200309_000014.nc,lat,NA,north latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23F4KN90,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23F4KN0N,2013H_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23F4KN0N,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23F90,94Roll4.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23F90,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23X83M55,1971.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23X83M55,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23X83M2Q,smtmplpolX1.a1.20120101.000000.cdf,lat,NA,North latitude.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23X83M2Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23X83K5Q,I-Swamp_Sonar_Final_ADC.csv,Latitude,NA,Latitude of the point in decimal degrees. Datum is WGS84.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23X83K5Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23X83K3R,2008C_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23X83K3R,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23R7B,78Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23R7B,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23R0PT8K,smtpossX1.c1.20100915.193700.cdf,lat,NA,North latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23R0PT8K,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23R0PT2P,Station_table_DBO5.csv,Latitude,NA,latitude,dimensionless,NA,NA,https://search.dataone.org/view/doi:10.18739/A23R0PT2P,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23R0PT2P,DBO_Station_Coordinates.csv,Latitude,NA,latitude,dimensionless,NA,NA,https://search.dataone.org/view/doi:10.18739/A23R0PT2P,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23S1D,Script output,LAT,Latitude of the pixel,Data from POLDER-MODIS: POLDER-MODIS data are used to obtain cloud microphysical properties see details on POLDER at Breon and Colzy (1999) (doi: 10.1175/1520-0450(1999)038<0777:CDFTSP>2.0.CO.2) and on MODIS collection 6 at Baum et al. (2012) (doi: 10.1175/JAMC-D-11-0203.1) and Platnick et al. (2003) (doi: 10.1109/TGRS.2002.808301)10.1175/1520-0450(1999)038<0777:CDFTSP>2.0.CO.2) and on MODIS collection 6 at Baum et al. (2012) (doi: 10.1175/JAMC-D-11-0203.1) and Platnick et al. (2003) (doi: 10.1109/TGRS.2002.808301),degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23S1D,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23Z7D,67Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23Z7D,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A23V60,79Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A23V60,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2000012K,smtpossX1.c1.20170117.000100.cdf,lat,NA,North latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2000012K,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2000012K,smtpossX1.c1.20170101.000100.cdf,lat,NA,North latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2000012K,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20863623,1972.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20863623,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2028PC7G,2014E_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2028PC7G,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2028PD2H,MjOLNIR_Pigments_UpdatedChla.csv,Latitude,NA,Latitude of sample collection in degrees north,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2028PD2H,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2057CR99,2007K_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2057CR99,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2057CS9R,smtmplpolX1.a1.20130101.000000.cdf,lat,NA,North latitude.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2057CS9R,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2057CS2C,I-7_Sonar_Final_ADC.csv,Latitude,NA,Latitude of the point in decimal degrees. Datum is WGS84.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2057CS2C,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20531,79Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20531,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20N94,76Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20N94,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20G3GZ6C,94Roll6.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20G3GZ6C,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20C4SK70,eastern_lakewater_locationcodes_calon.csv,Latitude,NA,Latitude of site,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20C4SK70,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20C0Z,97Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20C0Z,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20C1B,71Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20C1B,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20J8Q,91Roll4.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20J8Q,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20J93,93Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20J93,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20K01,missing.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20K01,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20K26B17,2003D_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20K26B17,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20K26C25,2009-09-01-p0001.csv,lat,NA,Latitude coordinate (decimal degrees) of the vessel position,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20K26C25,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WQ64,2015H_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WQ64,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WQ9K,Station_table_DBO5.csv,Latitude,NA,latitude,dimensionless,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WQ9K,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WQ9K,DBO_Station_Coordinates.csv,Latitude,NA,latitude,dimensionless,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WQ9K,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WR53,smtsondewnpnX1_b1_20190225_231722.cdf,lat,NA,North latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WR53,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WR0P,MjOLNIR_CTD_0911.csv,Latitude (deg N),NA,Latitude of CTD cast in degrees north,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WR0P,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WR15,Kup_Aufeis_well_data.csv,latitude,Latitude,Location referenced to the NAD 1983 datum in decimal degrees.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WR15,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P0WR15,Location_Data_for_Kup_Aufeis_Instruments.csv,Latitude,Latitude,Location referenced to the NAD 1983 datum in decimal degrees.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P0WR15,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P2T,itp41final.zip,latitude,NA,latitude where North is positive,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P2T,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20P2T,itp41rawlocs.dat,latitude (N+),NA,Latitude where North is positive,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20P2T,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20R8S,77Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20R8S,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20R9M45T,smtvceil25kX1.b1.20110503.000008.cdf,lat,NA,north latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20R9M45T,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20R9M47S,TSP_NorthAmerica_occasional_2019_SitesRoster.csv,Latitude,Latitude,Site's latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20R9M47S,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20R9M42C,_TSP_NorthAmerica_occasional__2017_SitesRoster.xlsx,Latitude,Latitude,Site's latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20R9M42C,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20Z70X4H,smtaerich1X1.b1.20110101.000307.cdf,lat,NA,North latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20Z70X4H,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20Z70X4H,smtaerich1X1.b1.20110101.000307.cdf,Latitude,NA,Observation latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20Z70X4H,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20Z70X4H,smtaerisummaryX1.b1.20110101.000307.cdf,lat,NA,North latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20Z70X4H,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20Z70X4H,smtaerisummaryX1.b1.20110101.000307.cdf,Latitude,NA,Observation latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20Z70X4H,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A20V89J16,dtlb_tem.csv,latitude,NA,latitude coordinate (datum WGS84),degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A20V89J16,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22804Z8M,Ludwig_aquaticData_Yukon_2018.csv,Latitude_north,NA,Latitude (North) of collection site,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22804Z8M,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2283P,73Roll3.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2283P,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22240,80Roll3.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22240,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2226R,78Roll5.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2226R,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2222R59X,AON_CMP_BS3_2003_2004.nc,Latitude,NA,latitude mooring anchor,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2222R59X,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2222R59X,AON_deep_mcat_BS3_2003_2004.nc,Latitude,NA,latitude mooring anchor,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2222R59X,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2222R59X,AON_WH_ADCP_BS3_2003_2004.nc,LATITUDE,NA,latitude of measurement,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2222R59X,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2222R601,SUMup_datasets_july2018_snowonseaice.csv,lat,NA,Latitude of measurement in decimal degrees (N is positive S is negative),degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2222R601,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2222R601,SUMup_datasets_july2018_snowonseaice.nc,Latitude,NA,Latitude of measurement in decimal degrees (N is positive S is negative),degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2222R601,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22541,70Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22541,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2255D,73Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2255D,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2251FJ9S,2009F_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2251FJ9S,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2251FK97,1979.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2251FK97,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A2253N,95Roll2.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A2253N,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22N4ZH43,2005D_Position_Data.csv,Latitude,NA,Buoy latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22N4ZH43,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22N4ZJ4J,smtmmcrmomX1.b1.20120409.000000.cdf,lat,NA,north latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22N4ZJ4J,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22N4ZJ13,H1202 NSFADC Druffel corr.csv,Latitude,NA,Latitude,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22N4ZJ13,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22G10,74Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22G10,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22B8VB7G,Island_Lake_Sonar_Final_ADC.csv,Latitude,NA,Latitude of the point in decimal degrees. Datum is WGS84.,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22B8VB7G,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22B8VC2H,aliss_tem.csv,latitude,NA,latitude coordinate (datum WGS84),degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22B8VC2H,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22B9N,90Roll1.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22B9N,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22C1Z,missing.csv,Latitude,NA,Latitude in decimal degrees,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22C1Z,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
doi:10.18739/A22J6848J,ViPER_Coordinates_2015.csv,Lat,Latitude,Latitudinal Coordinate,degree,NA,NA,https://search.dataone.org/view/doi:10.18739/A22J6848J,2020-11-13T12:49:47Z,dp was never annotated,http://purl.dataone.org/odo/ECSO_00002130
